10y,20y,30y,40y,50y
8986.0,8986.0,9234.0,9306.0,9486.0
12158.0,12158.0,12774.0,13694.0,14630.0
9522.0,9522.0,9522.0,9522.0,9522.0
7110.0,7110.0,7110.0,7110.0,7110.0
10366.0,10366.0,10366.0,10366.0,10366.0
10826.0,10826.0,10826.0,10826.0,10826.0
8870.0,8870.0,8870.0,8870.0,8870.0
11262.0,11262.0,11262.0,11262.0,11262.0
11534.0,11534.0,11534.0,11650.0,12054.0
8838.0,8838.0,8838.0,8838.0,8838.0
11866.0,11914.0,12310.0,12586.0,14350.0
8338.0,8338.0,8338.0,8338.0,8338.0
6086.0,6086.0,6086.0,6086.0,6086.0
8958.0,8958.0,8958.0,8958.0,8958.0
9942.0,9942.0,9942.0,9942.0,9942.0
8038.0,8038.0,8038.0,8038.0,8038.0
10482.0,10482.0,10482.0,10482.0,10482.0
10494.0,10494.0,10494.0,10890.0,11814.0
8182.0,8422.0,8422.0,8422.0,8522.0
9242.0,10010.0,11622.0,12338.0,13590.0
8714.0,8714.0,8714.0,8714.0,8714.0
6194.0,6194.0,6194.0,6194.0,6194.0
9406.0,9406.0,9406.0,9406.0,9406.0
10358.0,10358.0,10358.0,10358.0,10358.0
8550.0,8550.0,8550.0,8550.0,8550.0
10874.0,10874.0,10874.0,10874.0,10874.0
9242.0,9474.0,10454.0,11678.0,12326.0
8618.0,8618.0,8618.0,8618.0,8618.0
9294.0,9294.0,10610.0,12774.0,13730.0
7886.0,7886.0,7886.0,7886.0,7886.0
5498.0,5498.0,5498.0,5498.0,5498.0
8634.0,8634.0,8634.0,8634.0,8634.0
9858.0,9858.0,9858.0,9858.0,9858.0
8154.0,8154.0,8154.0,8154.0,8154.0
10326.0,10326.0,10326.0,10326.0,10326.0
7890.0,8102.0,9490.0,11130.0,11350.0
7862.0,7862.0,8086.0,8238.0,8606.0
9326.0,9590.0,10858.0,12002.0,12938.0
6918.0,6918.0,6918.0,6918.0,6918.0
4610.0,4610.0,4610.0,4610.0,4610.0
7526.0,7526.0,7526.0,7526.0,7526.0
9126.0,9126.0,9126.0,9126.0,9126.0
7518.0,7518.0,7518.0,7518.0,7518.0
9594.0,9594.0,9594.0,9594.0,9594.0
8158.0,8814.0,9498.0,10098.0,11626.0
6166.0,6166.0,6946.0,6946.0,8530.0
7750.0,8702.0,9886.0,10934.0,13470.0
6986.0,6986.0,6986.0,6986.0,6986.0
4502.0,4502.0,4502.0,4502.0,4502.0
7614.0,7614.0,7614.0,7614.0,7614.0
9486.0,9486.0,9486.0,9486.0,9486.0
7606.0,7606.0,7606.0,7606.0,7606.0
9930.0,9930.0,9930.0,9930.0,9930.0
10442.0,10442.0,10530.0,10926.0,11422.0
6160.666666666667,6160.666666666667,6933.333333333333,7277.333333333333,8518.0
11218.0,11218.0,11218.0,11622.0,12882.0
6306.0,6306.0,6306.0,6306.0,6306.0
3982.0,3982.0,3982.0,3982.0,3982.0
6986.0,6986.0,6986.0,6986.0,6986.0
8954.0,8954.0,8954.0,8954.0,8954.0
7302.0,7302.0,7302.0,7302.0,7302.0
9526.0,9526.0,9526.0,9526.0,9526.0
7506.0,7918.0,8670.0,9710.0,11922.0
7206.0,7206.0,7366.0,7838.0,8434.0
10490.0,10490.0,10878.0,11294.0,12550.0
5406.0,5406.0,5406.0,5406.0,5406.0
3830.0,3830.0,3830.0,3830.0,3830.0
6050.0,6050.0,6050.0,6050.0,6050.0
8282.0,8282.0,8282.0,8282.0,8282.0
6634.0,6634.0,6634.0,6634.0,6634.0
8722.0,8722.0,8722.0,8722.0,8722.0
6496.666666666667,7162.0,8138.0,9322.0,11406.0
7222.0,7222.0,7222.0,7222.0,7222.0
7886.0,8102.0,8754.0,9530.0,12898.0
5322.0,5322.0,5322.0,5322.0,5322.0
3830.0,3830.0,3830.0,3830.0,3830.0
5978.0,5978.0,5978.0,5978.0,5978.0
8610.0,8610.0,8610.0,8610.0,8610.0
6794.0,6794.0,6794.0,6794.0,6794.0
8998.0,8998.0,8998.0,8998.0,8998.0
8266.0,8266.0,8266.0,8538.0,11122.0
6342.0,6342.0,6642.0,7682.0,8930.0
7122.0,7850.0,8906.0,10042.0,13670.0
4634.0,4634.0,4634.0,4634.0,4634.0
3830.0,3830.0,3830.0,3830.0,3830.0
5286.0,5286.0,5286.0,5286.0,5286.0
8326.0,8326.0,8326.0,8326.0,8326.0
6558.0,6558.0,6558.0,6558.0,6558.0
8582.0,8582.0,8582.0,8582.0,8582.0
9766.0,9766.0,9766.0,9766.0,9766.0
7094.0,7094.0,7094.0,7094.0,7094.0
9302.0,9330.0,9414.0,9962.0,12222.0
3996.6666666666665,3996.6666666666665,4116.666666666666,4116.666666666666,4116.666666666666
3830.0,3830.0,3830.0,3830.0,3830.0
4542.0,4542.0,4542.0,4542.0,4542.0
7586.0,7586.0,7586.0,7586.0,7586.0
6029.333333333333,6029.333333333333,6029.333333333333,6029.333333333333,6029.333333333333
7954.0,7954.0,7954.0,7954.0,7954.0
6468.666666666667,6468.666666666667,7209.333333333333,7293.333333333333,10910.0
6790.0,6790.0,6790.0,6790.0,6790.0
6574.0,6598.0,7674.0,8690.0,12846.0
4242.0,4242.0,4242.0,4242.0,4242.0
3830.0,3830.0,3830.0,3830.0,3830.0
4701.333333333334,4701.333333333334,4701.333333333334,4701.333333333334,4701.333333333334
7770.0,7770.0,7770.0,7770.0,7770.0
6116.666666666667,6113.333333333333,6113.333333333333,6113.333333333333,6113.333333333333
8158.0,8158.0,8158.0,8158.0,8158.0
9718.0,9718.0,9718.0,9718.0,9718.0
6434.0,6434.0,6582.0,7398.0,8198.0
6818.0,6942.0,8030.0,9842.0,11906.0
3953.3333333333335,3953.3333333333335,3953.3333333333335,3953.3333333333335,3953.3333333333335
3830.0,3830.0,3830.0,3830.0,3830.0
4212.666666666666,4224.666666666666,4292.666666666666,4292.666666666666,4292.666666666666
7554.0,7554.0,7554.0,7554.0,7554.0
6080.666666666667,6080.666666666667,6080.666666666667,6080.666666666667,6080.666666666667
7834.0,7834.0,7834.0,7834.0,7834.0
9358.0,9358.0,9358.0,9358.0,9358.0
6177.333333333333,6177.333333333333,6218.0,7110.0,7958.0
10750.0,10750.0,10750.0,10750.0,10750.0
3830.0,3830.0,3830.0,3830.0,3830.0
3830.0,3830.0,3830.0,3830.0,3830.0
4012.6666666666665,4012.6666666666665,4012.6666666666665,4012.6666666666665,4012.6666666666665
6870.0,6870.0,6870.0,6870.0,6870.0
5932.666666666667,5932.666666666667,5932.666666666667,5932.666666666667,5932.666666666667
7462.0,7462.0,7462.0,7462.0,7462.0
9438.0,9438.0,9438.0,9438.0,9438.0
5952.666666666667,5952.666666666667,5952.666666666667,5952.666666666667,6669.333333333333
10246.0,10246.0,10246.0,10246.0,10690.0
10714.0,10714.0,10714.0,10714.0,10714.0
8090.0,8114.0,8114.0,8114.0,8114.0
11458.0,11458.0,11458.0,11458.0,11458.0
11530.0,11530.0,11530.0,11530.0,11530.0
