10y,20y,30y,40y,50y,60y,70y,80y,90y,100y
1608.166667,1608.166667,1608.166667,1608.166667,1608.166667,1608.166667,1608.166667,1608.166667,1608.166667,1608.166667
1725.166667,1782.166667,1845.166667,1937.166667,2043.166667,2153.166667,2250.166667,2318.166667,2344.166667,2344.166667
1636.166667,1835.166667,1974.166667,2240.166667,2542.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667
1363.166667,1754.166667,1754.166667,1754.166667,1754.166667,1754.166667,1818.166667,1893.166667,1966.166667,2037.166667
914.1666667,1536.166667,2198.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667
1652.166667,2138.166667,2297.166667,2303.166667,2303.166667,2303.166667,2303.166667,2303.166667,2303.166667,2303.166667
1058.166667,1636.166667,1636.166667,1636.166667,1636.166667,1636.166667,1636.166667,1636.166667,1636.166667,1636.166667
1784.166667,1866.166667,1926.166667,1985.166667,2025.166667,2042.166667,2043.166667,2043.166667,2043.166667,2373.166667
1156.166667,1606.166667,1992.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667
1436.166667,1771.166667,1771.166667,1771.166667,1771.166667,1771.166667,1827.166667,1893.166667,1958.166667,2023.166667
1580.166667,1631.166667,1667.166667,1703.166667,1732.166667,1753.166667,2589.166667,2589.166667,2589.166667,2589.166667
1166.166667,1285.166667,1363.166667,1498.166667,1630.166667,1742.166667,1818.166667,1847.166667,1848.166667,1848.166667
465.1666667,1144.166667,1144.166667,1144.166667,1199.166667,1201.166667,1201.166667,1201.166667,1201.166667,1201.166667
1241.166667,1383.166667,1511.166667,1668.166667,1823.166667,1961.166667,2068.166667,2133.166667,2150.166667,2150.166667
702.1666667,1079.166667,1299.166667,1558.166667,1600.166667,1600.166667,1600.166667,1600.166667,1600.166667,1600.166667
994.1666667,1044.166667,1044.166667,1044.166667,1044.166667,1044.166667,1051.166667,1060.166667,1068.166667,1076.166667
1586.166667,1586.166667,1586.166667,1586.166667,1586.166667,1586.166667,1586.166667,1661.166667,1888.166667,1889.166667
1001.166667,1063.166667,1104.166667,1179.166667,1262.166667,1347.166667,1431.166667,1508.166667,1574.166667,1624.166667
670.1666667,877.1666667,877.1666667,877.1666667,877.1666667,877.1666667,916.1666667,958.1666667,991.1666667,1013.166667
1077.166667,1146.166667,1219.166667,1321.166667,1438.166667,1562.166667,1681.166667,1782.166667,1852.166667,1882.166667
718.1666667,979.1666667,1187.166667,1327.166667,1327.166667,1327.166667,1327.166667,1327.166667,1327.166667,1327.166667
581.1666667,893.1666667,893.1666667,893.1666667,893.1666667,893.1666667,893.1666667,893.1666667,893.1666667,893.1666667
1028.166667,1155.166667,1266.166667,1393.166667,1500.166667,1569.166667,1589.166667,1589.166667,1589.166667,1589.166667
1003.166667,1074.166667,1117.166667,1191.166667,1266.166667,1339.166667,1410.166667,1478.166667,1541.166667,1598.166667
707.1666667,877.1666667,877.1666667,877.1666667,877.1666667,877.1666667,905.1666667,939.1666667,973.1666667,1005.166667
1140.166667,1209.166667,1278.166667,1369.166667,1459.166667,1532.166667,1574.166667,1579.166667,1579.166667,2033.166667
1004.166667,1082.166667,1126.166667,1194.166667,1255.166667,1303.166667,1337.166667,1355.166667,1358.166667,1358.166667
487.1666667,883.1666667,883.1666667,883.1666667,883.1666667,883.1666667,884.1666667,884.1666667,884.1666667,884.1666667
1100.166667,1250.166667,1299.166667,1299.166667,1299.166667,1299.166667,1299.166667,1306.166667,1611.166667,1611.166667
1094.166667,1178.166667,1257.166667,1430.166667,1534.166667,1538.166667,1550.166667,1625.166667,1713.166667,1796.166667
522.1666667,1025.166667,1025.166667,1025.166667,1025.166667,1025.166667,1086.166667,1128.166667,1136.166667,1136.166667
1291.166667,1415.166667,1496.166667,1562.166667,1590.166667,1591.166667,1591.166667,1746.166667,2095.166667,2095.166667
1074.166667,1170.166667,1227.166667,1320.166667,1405.166667,1475.166667,1524.166667,1549.166667,1552.166667,1552.166667
882.1666667,978.1666667,978.1666667,978.1666667,978.1666667,978.1666667,992.1666667,1007.166667,1021.166667,1034.166667
897.1666667,1171.166667,1390.166667,1608.166667,1753.166667,1801.166667,1801.166667,1801.166667,1801.166667,1801.166667
985.1666667,1039.166667,1071.166667,1120.166667,1158.166667,1180.166667,1183.166667,1183.166667,1183.166667,1798.166667
704.1666667,809.1666667,809.1666667,809.1666667,809.1666667,809.1666667,835.1666667,870.1666667,910.1666667,955.1666667
988.1666667,1090.166667,1171.166667,1259.166667,1333.166667,1389.166667,1422.166667,1430.166667,1430.166667,1994.166667
596.1666667,890.1666667,1080.166667,1283.166667,1293.166667,1293.166667,1293.166667,1293.166667,1293.166667,1293.166667
821.1666667,821.1666667,821.1666667,821.1666667,821.1666667,821.1666667,821.1666667,821.1666667,821.1666667,821.1666667
729.1666667,973.1666667,1183.166667,1395.166667,1516.166667,1528.166667,1528.166667,1528.166667,1528.166667,1528.166667
890.1666667,958.1666667,1001.166667,1075.166667,1153.166667,1233.166667,1312.166667,1388.166667,1461.166667,1529.166667
230,802.1666667,802.1666667,802.1666667,802.1666667,802.1666667,887.1666667,921.1666667,921.1666667,921.1666667
1032.166667,1104.166667,1171.166667,1249.166667,1317.166667,1362.166667,1374.166667,1375.166667,1566.166667,1899.166667
416.1666667,750.1666667,1026.166667,1285.166667,1285.166667,1285.166667,1285.166667,1285.166667,1285.166667,1285.166667
408.1666667,830.1666667,830.1666667,830.1666667,830.1666667,830.1666667,830.1666667,830.1666667,830.1666667,830.1666667
574.1666667,884.1666667,1158.166667,1416.166667,1517.166667,1517.166667,1517.166667,1517.166667,1517.166667,1517.166667
1001.166667,1084.166667,1140.166667,1241.166667,1351.166667,1461.166667,1563.166667,1649.166667,1711.166667,1744.166667
744.1666667,942.1666667,942.1666667,942.1666667,942.1666667,942.1666667,973.1666667,1007.166667,1039.166667,1067.166667
1224.166667,1314.166667,1397.166667,1486.166667,1548.166667,1563.166667,1563.166667,1563.166667,1563.166667,2157.166667
1204.166667,1204.166667,1204.166667,1204.166667,1204.166667,1204.166667,1204.166667,1204.166667,1458.166667,1458.166667
896.1666667,930.1666667,930.1666667,930.1666667,930.1666667,930.1666667,936.1666667,945.1666667,954.1666667,963.1666667
818.1666667,1059.166667,1283.166667,1529.166667,1697.166667,1738.166667,1738.166667,1738.166667,1738.166667,1738.166667
894.1666667,955.1666667,993.1666667,1059.166667,1128.166667,1197.166667,1266.166667,1331.166667,1393.166667,1450.166667
667.1666667,779.1666667,779.1666667,779.1666667,779.1666667,779.1666667,798.1666667,822.1666667,846.1666667,871.1666667
313.1666667,1352.166667,1352.166667,1352.166667,1352.166667,1352.166667,1352.166667,1502.166667,1705.166667,1789.166667
1039.166667,1039.166667,1039.166667,1039.166667,1039.166667,1039.166667,1039.166667,1258.166667,1258.166667,1259.166667
407.1666667,793.1666667,793.1666667,793.1666667,793.1666667,793.1666667,793.1666667,793.1666667,793.1666667,793.1666667
541.1666667,839.1666667,1125.166667,1408.166667,1517.166667,1517.166667,1517.166667,1517.166667,1517.166667,1517.166667
900.1666667,1009.166667,1060.166667,1110.166667,1116.166667,1116.166667,1116.166667,1116.166667,1116.166667,1615.166667
563.1666667,765.1666667,765.1666667,765.1666667,765.1666667,765.1666667,794.1666667,826.1666667,852.1666667,873.1666667
1014.166667,1064.166667,1116.166667,1183.166667,1248.166667,1296.166667,1316.166667,1316.166667,1316.166667,1907.166667
300.1666667,692.1666667,1009.166667,1245.166667,1245.166667,1245.166667,1245.166667,1245.166667,1245.166667,1245.166667
316.1666667,769.1666667,769.1666667,769.1666667,769.1666667,779.1666667,779.1666667,779.1666667,779.1666667,779.1666667
1181.166667,1181.166667,1181.166667,1181.166667,1181.166667,1181.166667,1181.166667,1474.166667,1474.166667,1474.166667
998.1666667,1066.166667,1114.166667,1204.166667,1305.166667,1408.166667,1502.166667,1576.166667,1623.166667,1635.166667
753.1666667,894.1666667,894.1666667,894.1666667,894.1666667,894.1666667,918.1666667,948.1666667,978.1666667,1009.166667
1015.166667,1103.166667,1193.166667,1316.166667,1456.166667,1601.166667,1738.166667,1852.166667,1930.166667,1962.166667
1175.166667,1175.166667,1175.166667,1175.166667,1175.166667,1175.166667,1175.166667,1175.166667,1410.166667,1410.166667
475.1666667,942.1666667,942.1666667,942.1666667,942.1666667,942.1666667,949.1666667,949.1666667,949.1666667,949.1666667
1350.166667,1350.166667,1350.166667,1350.166667,1350.166667,1350.166667,1350.166667,1350.166667,1676.166667,1676.166667
818.1666667,866.1666667,902.1666667,975.1666667,1062.166667,1155.166667,1244.166667,1316.166667,1361.166667,1372.166667
380.1666667,733.1666667,733.1666667,733.1666667,733.1666667,733.1666667,777.1666667,804.1666667,807.1666667,807.1666667
877.1666667,943.1666667,1012.166667,1113.166667,1230.166667,1356.166667,1479.166667,1584.166667,1656.166667,1686.166667
929.1666667,964.1666667,987.1666667,1030.166667,1076.166667,1124.166667,1170.166667,1213.166667,1249.166667,1275.166667
731.1666667,731.1666667,731.1666667,731.1666667,731.1666667,731.1666667,731.1666667,743.1666667,756.1666667,756.1666667
437.1666667,776.1666667,1106.166667,1404.166667,1468.166667,1468.166667,1468.166667,1468.166667,1468.166667,1468.166667
828.1666667,907.1666667,953.1666667,1031.166667,1107.166667,1179.166667,1242.166667,1296.166667,1340.166667,1370.166667
568.1666667,732.1666667,732.1666667,732.1666667,732.1666667,732.1666667,763.1666667,800.1666667,838.1666667,878.1666667
1207.166667,1207.166667,1207.166667,1207.166667,1207.166667,1207.166667,1207.166667,1207.166667,1207.166667,2124.166667
409.1666667,664.1666667,1018.166667,1223.166667,1223.166667,1223.166667,1223.166667,1223.166667,1223.166667,1223.166667
230,720.1666667,720.1666667,720.1666667,727.1666667,738.1666667,738.1666667,741.1666667,741.1666667,741.1666667
627.1666667,627.1666667,901.1666667,1471.166667,1471.166667,1471.166667,1471.166667,1471.166667,1471.166667,1471.166667
1465.166667,1465.166667,1465.166667,1465.166667,1892.166667,1899.166667,1899.166667,1899.166667,1899.166667,1899.166667
656.1666667,1337.166667,1337.166667,1337.166667,1415.166667,1428.166667,1428.166667,1428.166667,1428.166667,1428.166667
1676.166667,1853.166667,1981.166667,2102.166667,2184.166667,2219.166667,2219.166667,2219.166667,2219.166667,2219.166667
2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667
1468.166667,1468.166667,1468.166667,1468.166667,1468.166667,1468.166667,1468.166667,1468.166667,1539.166667,2333.166667
2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667
1934.166667,1997.166667,2033.166667,2092.166667,2150.166667,2203.166667,2251.166667,2292.166667,2326.166667,2352.166667
1610.166667,1631.166667,1631.166667,1631.166667,1631.166667,1631.166667,1633.166667,1636.166667,1637.166667,1639.166667
2021.166667,2128.166667,2128.166667,2128.166667,2128.166667,2128.166667,2128.166667,2128.166667,2128.166667,2128.166667
1647.166667,1834.166667,1952.166667,2158.166667,2363.166667,2548.166667,2589.166667,2589.166667,2589.166667,2589.166667
1438.166667,1938.166667,1938.166667,1938.166667,1938.166667,1938.166667,2021.166667,2109.166667,2180.166667,2230.166667
1306.166667,1587.166667,2430.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667
1603.166667,1720.166667,1779.166667,1857.166667,1904.166667,1914.166667,1914.166667,1914.166667,1914.166667,1914.166667
1657.166667,1666.166667,1666.166667,1666.166667,1666.166667,1666.166667,1667.166667,1669.166667,1670.166667,1672.166667
1837.166667,1945.166667,1990.166667,1997.166667,1997.166667,1997.166667,1997.166667,1997.166667,1997.166667,1997.166667
1715.166667,1841.166667,1920.166667,2058.166667,2201.166667,2341.166667,2473.166667,2589.166667,2589.166667,2589.166667
1431.166667,1841.166667,1841.166667,1841.166667,1841.166667,1841.166667,1907.166667,1983.166667,2057.166667,2127.166667
1361.166667,1912.166667,2565.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667,2589.166667
1237.166667,1353.166667,1421.166667,1532.166667,1634.166667,1718.166667,1779.166667,1813.166667,1819.166667,1819.166667
1037.166667,1111.166667,1111.166667,1111.166667,1111.166667,1111.166667,1131.166667,1158.166667,1189.166667,1225.166667
1280.166667,1428.166667,1556.166667,1709.166667,1855.166667,1985.166667,2087.166667,2152.166667,2175.166667,2175.166667
1042.166667,1114.166667,1455.166667,1456.166667,1456.166667,1456.166667,1552.166667,1665.166667,1778.166667,1886.166667
973.1666667,1114.166667,1114.166667,1114.166667,1114.166667,1114.166667,1142.166667,1174.166667,1205.166667,1232.166667
1490.166667,1490.166667,1490.166667,1490.166667,1492.166667,1515.166667,1625.166667,1888.166667,2133.166667,2149.166667
1004.166667,1072.166667,1117.166667,1199.166667,1288.166667,1377.166667,1462.166667,1537.166667,1597.166667,1637.166667
702.1666667,908.1666667,908.1666667,908.1666667,908.1666667,908.1666667,947.1666667,996.1666667,1046.166667,1097.166667
1082.166667,1197.166667,1299.166667,1424.166667,1552.166667,1673.166667,1780.166667,1865.166667,1921.166667,1944.166667
676.1666667,1113.166667,1420.166667,1702.166667,1702.166667,1702.166667,1702.166667,1702.166667,1702.166667,1702.166667
813.1666667,1297.166667,1297.166667,1297.166667,1297.166667,1297.166667,1297.166667,1297.166667,1297.166667,1297.166667
856.1666667,1009.166667,1312.166667,1420.166667,1420.166667,1420.166667,1420.166667,1870.166667,1978.166667,1978.166667
996.1666667,1075.166667,1124.166667,1209.166667,1296.166667,1380.166667,1458.166667,1525.166667,1580.166667,1618.166667
709.1666667,909.1666667,909.1666667,909.1666667,909.1666667,909.1666667,944.1666667,983.1666667,1020.166667,1053.166667
1027.166667,1125.166667,1218.166667,1337.166667,1464.166667,1590.166667,1705.166667,1798.166667,1861.166667,1888.166667
1090.166667,1149.166667,1192.166667,1281.166667,1386.166667,1497.166667,1599.166667,1677.166667,1718.166667,1722.166667
1308.166667,1308.166667,1308.166667,1308.166667,1308.166667,1308.166667,1308.166667,1308.166667,1308.166667,1308.166667
1061.166667,1198.166667,1332.166667,1505.166667,1678.166667,1827.166667,1928.166667,1962.166667,1962.166667,1962.166667
1082.166667,1177.166667,1237.166667,1344.166667,1454.166667,1558.166667,1647.166667,1714.166667,1752.166667,1761.166667
934.1666667,1059.166667,1059.166667,1059.166667,1059.166667,1059.166667,1081.166667,1107.166667,1134.166667,1160.166667
1266.166667,1416.166667,1520.166667,1613.166667,1669.166667,1682.166667,1682.166667,1682.166667,1682.166667,2123.166667
1069.166667,1175.166667,1239.166667,1345.166667,1445.166667,1528.166667,1588.166667,1620.166667,1624.166667,1624.166667
876.1666667,1007.166667,1007.166667,1007.166667,1007.166667,1007.166667,1031.166667,1062.166667,1094.166667,1127.166667
1406.166667,1500.166667,1592.166667,1710.166667,1828.166667,1929.166667,1996.166667,2017.166667,2017.166667,2017.166667
968.1666667,1011.166667,1041.166667,1102.166667,1176.166667,1261.166667,1353.166667,1448.166667,1538.166667,1617.166667
643.1666667,817.1666667,817.1666667,817.1666667,817.1666667,817.1666667,851.1666667,892.1666667,935.1666667,979.1666667
1013.166667,1059.166667,1117.166667,1210.166667,1334.166667,1481.166667,1634.166667,1774.166667,1875.166667,1917.166667
557.1666667,816.1666667,1153.166667,1502.166667,1502.166667,1502.166667,1502.166667,1502.166667,1502.166667,1502.166667
1095.166667,1095.166667,1095.166667,1095.166667,1095.166667,1095.166667,1095.166667,1095.166667,1095.166667,1095.166667
684.1666667,994.1666667,1264.166667,1535.166667,1687.166667,1703.166667,1703.166667,1703.166667,1703.166667,1703.166667
882.1666667,958.1666667,1004.166667,1085.166667,1168.166667,1252.166667,1335.166667,1414.166667,1489.166667,1558.166667
255.1666667,813.1666667,813.1666667,813.1666667,813.1666667,813.1666667,927.1666667,955.1666667,955.1666667,955.1666667
1034.166667,1114.166667,1177.166667,1248.166667,1315.166667,1372.166667,1419.166667,1453.166667,1473.166667,1907.166667
472.1666667,785.1666667,1134.166667,1479.166667,1479.166667,1479.166667,1479.166667,1479.166667,1479.166667,1479.166667
671.1666667,1094.166667,1094.166667,1094.166667,1094.166667,1094.166667,1094.166667,1094.166667,1094.166667,1094.166667
1242.166667,1242.166667,1242.166667,1242.166667,1242.166667,1242.166667,1242.166667,1895.166667,1896.166667,1896.166667
1013.166667,1087.166667,1135.166667,1220.166667,1311.166667,1404.166667,1493.166667,1575.166667,1646.166667,1700.166667
818.1666667,958.1666667,958.1666667,958.1666667,958.1666667,958.1666667,986.1666667,1022.166667,1059.166667,1097.166667
1104.166667,1224.166667,1342.166667,1482.166667,1593.166667,1643.166667,1643.166667,1643.166667,1643.166667,2026.166667
1262.166667,1262.166667,1262.166667,1262.166667,1262.166667,1262.166667,1262.166667,1262.166667,1533.166667,1536.166667
478.1666667,933.1666667,933.1666667,933.1666667,933.1666667,933.1666667,1009.166667,1058.166667,1062.166667,1062.166667
729.1666667,729.1666667,1315.166667,1315.166667,1315.166667,1815.166667,1830.166667,1830.166667,1830.166667,1830.166667
888.1666667,943.1666667,978.1666667,1043.166667,1113.166667,1188.166667,1264.166667,1341.166667,1415.166667,1486.166667
565.1666667,769.1666667,769.1666667,769.1666667,769.1666667,769.1666667,803.1666667,841.1666667,873.1666667,899.1666667
932.1666667,997.1666667,1066.166667,1168.166667,1287.166667,1416.166667,1543.166667,1652.166667,1728.166667,1761.166667
450.1666667,798.1666667,1056.166667,1334.166667,1341.166667,1341.166667,1341.166667,1341.166667,1341.166667,1341.166667
577.1666667,966.1666667,966.1666667,966.1666667,966.1666667,966.1666667,966.1666667,966.1666667,966.1666667,966.1666667
548.1666667,842.1666667,1132.166667,1421.166667,1531.166667,1531.166667,1531.166667,1531.166667,1531.166667,1531.166667
872.1666667,938.1666667,979.1666667,1048.166667,1121.166667,1193.166667,1263.166667,1331.166667,1394.166667,1453.166667
599.1666667,767.1666667,767.1666667,767.1666667,767.1666667,767.1666667,799.1666667,839.1666667,880.1666667,923.1666667
967.1666667,1023.166667,1085.166667,1179.166667,1294.166667,1420.166667,1545.166667,1650.166667,1721.166667,1744.166667
1046.166667,1046.166667,1047.166667,1050.166667,1060.166667,1089.166667,1148.166667,1247.166667,1369.166667,1470.166667
245.1666667,999.1666667,1018.166667,1029.166667,1029.166667,1029.166667,1029.166667,1029.166667,1029.166667,1029.166667
473.1666667,758.1666667,1119.166667,1493.166667,1565.166667,1565.166667,1565.166667,1565.166667,1565.166667,1565.166667
977.1666667,1060.166667,1111.166667,1201.166667,1292.166667,1379.166667,1458.166667,1526.166667,1578.166667,1611.166667
774.1666667,926.1666667,926.1666667,926.1666667,926.1666667,926.1666667,953.1666667,985.1666667,1018.166667,1051.166667
1033.166667,1121.166667,1213.166667,1329.166667,1430.166667,1487.166667,1493.166667,1493.166667,1493.166667,2139.166667
735.1666667,771.1666667,1067.166667,1266.166667,1266.166667,1266.166667,1293.166667,1477.166667,1654.166667,1799.166667
840.1666667,924.1666667,924.1666667,924.1666667,924.1666667,924.1666667,938.1666667,954.1666667,970.1666667,985.1666667
1060.166667,1157.166667,1246.166667,1356.166667,1467.166667,1570.166667,1655.166667,1713.166667,1739.166667,1740.166667
817.1666667,888.1666667,932.1666667,1008.166667,1088.166667,1167.166667,1243.166667,1314.166667,1377.166667,1429.166667
319.1666667,744.1666667,744.1666667,744.1666667,744.1666667,744.1666667,791.1666667,821.1666667,823.1666667,823.1666667
844.1666667,952.1666667,1050.166667,1172.166667,1298.166667,1420.166667,1529.166667,1616.166667,1675.166667,1699.166667
1017.166667,1017.166667,1017.166667,1017.166667,1017.166667,1024.166667,1103.166667,1261.166667,1272.166667,1272.166667
390.1666667,815.1666667,815.1666667,815.1666667,815.1666667,835.1666667,847.1666667,847.1666667,847.1666667,847.1666667
892.1666667,999.1666667,1085.166667,1183.166667,1275.166667,1356.166667,1423.166667,1472.166667,1501.166667,1510.166667
817.1666667,905.1666667,958.1666667,1045.166667,1130.166667,1207.166667,1274.166667,1329.166667,1369.166667,1392.166667
556.1666667,738.1666667,738.1666667,738.1666667,738.1666667,738.1666667,768.1666667,804.1666667,838.1666667,871.1666667
823.1666667,927.1666667,1023.166667,1145.166667,1272.166667,1396.166667,1507.166667,1597.166667,1658.166667,1683.166667
547.1666667,547.1666667,788.1666667,1206.166667,1252.166667,1252.166667,1252.166667,1252.166667,1252.166667,1252.166667
552.1666667,792.1666667,792.1666667,792.1666667,792.1666667,792.1666667,818.1666667,835.1666667,838.1666667,838.1666667
1039.166667,1101.166667,1142.166667,1172.166667,1181.166667,1181.166667,1181.166667,1318.166667,1516.166667,1550.166667
1542.166667,1580.166667,1611.166667,1675.166667,1752.166667,1826.166667,1881.166667,1902.166667,1902.166667,1902.166667
583.1666667,1263.166667,1263.166667,1263.166667,1278.166667,1278.166667,1278.166667,1278.166667,1278.166667,1278.166667
1579.166667,1746.166667,1876.166667,2011.166667,2112.166667,2167.166667,2174.166667,2174.166667,2174.166667,2174.166667
960.1666667,1355.166667,1430.166667,1430.166667,1430.166667,1430.166667,1430.166667,1430.166667,2071.166667,2071.166667
843.1666667,1167.166667,1167.166667,1167.166667,1167.166667,1167.166667,1244.166667,1342.166667,1443.166667,1545.166667
1587.166667,1587.166667,1587.166667,1587.166667,1587.166667,1620.166667,1914.166667,2203.166667,2412.166667,2477.166667
1808.166667,1907.166667,1958.166667,2026.166667,2066.166667,2075.166667,2075.166667,2075.166667,2372.166667,2409.166667
1622.166667,1622.166667,1622.166667,1622.166667,1622.166667,1622.166667,1622.166667,1622.166667,1622.166667,1622.166667
1532.166667,1561.166667,1782.166667,2260.166667,2287.166667,2287.166667,2287.166667,2287.166667,2287.166667,2287.166667
1636.166667,1759.166667,1839.166667,1983.166667,2136.166667,2289.166667,2432.166667,2558.166667,2589.166667,2589.166667
1423.166667,1733.166667,1733.166667,1733.166667,1733.166667,1733.166667,1784.166667,1843.166667,1901.166667,1957.166667
1776.166667,1776.166667,1776.166667,1776.166667,1776.166667,1776.166667,1776.166667,1776.166667,2589.166667,2589.166667
1917.166667,1947.166667,1961.166667,1979.166667,1988.166667,1988.166667,1988.166667,1988.166667,1988.166667,1988.166667
1595.166667,1610.166667,1610.166667,1610.166667,1610.166667,1610.166667,1612.166667,1615.166667,1618.166667,1621.166667
1996.166667,1996.166667,1996.166667,1996.166667,1996.166667,1996.166667,1996.166667,1996.166667,1996.166667,1996.166667
1741.166667,1842.166667,1906.166667,2019.166667,2139.166667,2262.166667,2385.166667,2505.166667,2589.166667,2589.166667
1333.166667,1733.166667,1733.166667,1733.166667,1733.166667,1733.166667,1825.166667,1941.166667,2063.166667,2190.166667
1393.166667,1531.166667,1657.166667,1811.166667,1965.166667,2104.166667,2215.166667,2286.166667,2309.166667,2309.166667
1492.166667,1492.166667,1492.166667,1492.166667,1492.166667,1492.166667,1492.166667,1492.166667,1492.166667,1805.166667
373.1666667,1049.166667,1049.166667,1049.166667,1049.166667,1049.166667,1109.166667,1109.166667,1109.166667,1109.166667
1569.166667,1569.166667,1569.166667,1569.166667,1569.166667,1569.166667,1569.166667,1569.166667,1569.166667,2589.166667
1290.166667,1290.166667,1290.166667,1290.166667,1290.166667,1290.166667,1290.166667,1290.166667,1506.166667,1506.166667
230,845.1666667,1021.166667,1021.166667,1021.166667,1021.166667,1021.166667,1021.166667,1022.166667,1022.166667
837.1666667,1118.166667,1354.166667,1593.166667,1747.166667,1780.166667,1780.166667,1780.166667,1780.166667,1780.166667
959.1666667,1022.166667,1062.166667,1132.166667,1207.166667,1284.166667,1362.166667,1438.166667,1511.166667,1580.166667
762.1666667,836.1666667,836.1666667,836.1666667,836.1666667,836.1666667,861.1666667,893.1666667,925.1666667,954.1666667
1030.166667,1115.166667,1189.166667,1272.166667,1342.166667,1390.166667,1408.166667,1408.166667,1408.166667,2126.166667
1040.166667,1078.166667,1101.166667,1139.166667,1175.166667,1208.166667,1237.166667,1261.166667,1280.166667,1293.166667
541.1666667,839.1666667,839.1666667,839.1666667,839.1666667,840.1666667,840.1666667,840.1666667,840.1666667,840.1666667
756.1666667,1003.166667,1208.166667,1410.166667,1528.166667,1543.166667,1543.166667,1543.166667,1543.166667,1543.166667
1012.166667,1067.166667,1097.166667,1138.166667,1170.166667,1191.166667,1198.166667,1198.166667,1198.166667,1674.166667
362.1666667,885.1666667,885.1666667,885.1666667,885.1666667,885.1666667,945.1666667,945.1666667,945.1666667,945.1666667
1171.166667,1171.166667,1215.166667,1390.166667,1390.166667,1390.166667,1390.166667,1390.166667,1390.166667,2187.166667
770.1666667,770.1666667,1194.166667,1259.166667,1259.166667,1259.166667,1259.166667,1259.166667,1259.166667,1259.166667
477.1666667,868.1666667,868.1666667,868.1666667,868.1666667,868.1666667,868.1666667,868.1666667,868.1666667,868.1666667
1269.166667,1269.166667,1269.166667,1269.166667,1269.166667,1269.166667,1269.166667,1521.166667,1569.166667,1569.166667
1021.166667,1076.166667,1113.166667,1183.166667,1262.166667,1348.166667,1436.166667,1521.166667,1599.166667,1664.166667
230,887.1666667,887.1666667,887.1666667,887.1666667,887.1666667,970.1666667,999.1666667,999.1666667,999.1666667
1433.166667,1433.166667,1433.166667,1433.166667,1433.166667,1433.166667,1433.166667,1433.166667,1904.166667,1906.166667
1079.166667,1132.166667,1163.166667,1212.166667,1258.166667,1299.166667,1335.166667,1364.166667,1387.166667,1402.166667
610.1666667,915.1666667,915.1666667,915.1666667,915.1666667,915.1666667,915.1666667,915.1666667,915.1666667,915.1666667
795.1666667,892.1666667,1303.166667,1319.166667,1319.166667,1319.166667,1319.166667,1319.166667,1668.166667,1668.166667
875.1666667,924.1666667,958.1666667,1021.166667,1094.166667,1171.166667,1248.166667,1322.166667,1387.166667,1438.166667
712.1666667,775.1666667,775.1666667,775.1666667,775.1666667,775.1666667,789.1666667,807.1666667,826.1666667,847.1666667
912.1666667,984.1666667,1056.166667,1156.166667,1269.166667,1388.166667,1500.166667,1594.166667,1660.166667,1688.166667
1032.166667,1048.166667,1057.166667,1074.166667,1091.166667,1108.166667,1126.166667,1228.166667,1228.166667,1228.166667
429.1666667,764.1666667,766.1666667,766.1666667,766.1666667,766.1666667,766.1666667,766.1666667,766.1666667,766.1666667
624.1666667,898.1666667,1142.166667,1371.166667,1456.166667,1456.166667,1456.166667,1456.166667,1456.166667,1456.166667
899.1666667,960.1666667,997.1666667,1060.166667,1125.166667,1190.166667,1253.166667,1314.166667,1370.166667,1421.166667
617.1666667,732.1666667,732.1666667,732.1666667,732.1666667,732.1666667,753.1666667,779.1666667,805.1666667,832.1666667
918.1666667,962.1666667,1018.166667,1112.166667,1237.166667,1383.166667,1533.166667,1660.166667,1739.166667,1755.166667
500.1666667,705.1666667,1008.166667,1205.166667,1205.166667,1205.166667,1205.166667,1205.166667,1205.166667,1205.166667
293.1666667,756.1666667,756.1666667,756.1666667,756.1666667,756.1666667,756.1666667,756.1666667,756.1666667,756.1666667
531.1666667,827.1666667,1133.166667,1405.166667,1447.166667,1447.166667,1447.166667,1447.166667,1447.166667,1447.166667
976.1666667,1025.166667,1054.166667,1102.166667,1150.166667,1194.166667,1235.166667,1272.166667,1331.166667,1640.166667
472.1666667,787.1666667,787.1666667,787.1666667,787.1666667,787.1666667,828.1666667,867.1666667,891.1666667,900.1666667
1038.166667,1083.166667,1135.166667,1216.166667,1319.166667,1435.166667,1553.166667,1657.166667,1730.166667,1759.166667
489.1666667,763.1666667,1037.166667,1332.166667,1332.166667,1332.166667,1332.166667,1332.166667,1332.166667,1332.166667
459.1666667,826.1666667,826.1666667,826.1666667,826.1666667,826.1666667,826.1666667,826.1666667,826.1666667,826.1666667
1255.166667,1255.166667,1255.166667,1255.166667,1255.166667,1255.166667,1280.166667,1498.166667,1553.166667,1553.166667
