10y,20y,30y,40y,50y
6326.0,6326.0,6326.0,6326.0,6326.0
7454.0,7466.0,7598.0,8738.0,9362.0
5174.0,5174.0,5174.0,5174.0,5174.0
8234.0,8234.0,8234.0,8234.0,12038.0
3840.0,5678.0,5678.0,5678.0,5678.0
3830.0,3830.0,3830.0,3830.0,3830.0
3840.0,6518.0,6518.0,6518.0,6518.0
5486.0,5486.0,5486.0,5486.0,5486.0
3830.0,3830.0,3830.0,3830.0,3830.0
6074.0,6074.0,6074.0,6074.0,6074.0
6758.0,6770.0,6986.0,8042.0,9266.0
4646.0,4646.0,4646.0,4646.0,4646.0
7250.0,7250.0,7562.0,9506.0,10226.0
9506.0,9506.0,9506.0,9506.0,9506.0
6674.0,6674.0,6674.0,6674.0,6674.0
10790.0,10790.0,10790.0,10790.0,10790.0
8426.0,9338.0,9986.0,10298.0,10802.0
6950.0,6950.0,6950.0,6950.0,6950.0
8582.0,10166.0,11522.0,11522.0,11522.0
7538.0,8642.0,10058.0,10130.0,10958.0
6710.0,6710.0,7010.0,7046.0,7058.0
8270.0,9962.0,11114.0,11462.0,13178.0
8966.0,8966.0,8966.0,8966.0,8966.0
6050.0,6050.0,6050.0,6050.0,6050.0
10106.0,10106.0,10106.0,10106.0,10106.0
8582.0,9506.0,9506.0,10094.0,10094.0
6794.0,6794.0,6794.0,6794.0,6794.0
7946.0,10358.0,10970.0,11258.0,11258.0
7826.0,8282.0,9554.0,9830.0,11174.0
